Name,Count
ANE,10
ANEA,3
ANEEKA,296
ANEEKAH,5
ANEEKHA,3
ANEELA,96
ANEEQA,243
ANEEQAH,18
ANEESA,937
ANEESAH,439
ANEESHA,212
ANEET,3
ANEEYA,3
ANEEZA,7
ANEIRA,200
ANEISHA,9
ANEKA,52
ANELA,12
ANELIA,16
ANELIS,3
ANELISE,12
ANEMONA,3
ANESA,45
ANESHA,47
ANESHKA,3
ANESIA,3
ANESSA,7
ANEST,76
ANESU,60
ANETA,56
ANETE,3
ANETTA,3
ANETTE,7
ANEYA,56
ANEZKA,17
ANFA,6
ANFAAL,4
ANFAL,100
ANFISA,3
ANGE,29
ANGEL,7,308
ANGELA,1,729
ANGELE,6
ANGELEE,7
ANGELEEN,9
ANGELENA,3
ANGELENE,6
ANGEL-GRACE,9
ANGEL-HOPE,3
ANGELI,35
ANGELIA,8
ANGELIC,3
ANGELICA,1,218
ANGELICA-ROSE,3
ANGELIE,38
ANGELIKA,247
ANGELIKI,3
ANGELIN,4
ANGELINA,1,943
ANGELINE,149
ANGELIQUE,185
ANGELISE,4
ANGELL,3
ANGELLE,15
ANGEL-LEIGH,34
ANGEL-LOUISE,31
ANGEL-MAE,26
ANGEL-MAI,7
ANGEL-MARIE,29
ANGEL-MAY,35
ANGELPREET,10
ANGEL-ROSE,84
ANGELYN,3
ANGHARAD,900
ANGIE,135
ANGLIA,6
ANH,95
ANHA,4
ANHAR,6
ANI,103
ANIA,391
ANIAH,58
ANICA,20
ANIELA,289
ANIELLA,24
ANIESHA,3
ANIKA,1,691
ANIKAH,16
ANIKE,7
ANIKSHA,3
ANILA,100
ANILAH,3
ANINA,12
ANIQA,321
ANIQAH,125
ANIQUE,10
ANIRA,5
ANIS,15
ANISA,2,313
ANISAH,893
ANISE,73
ANISHA,1,593
ANISHAH,15
ANISHKA,64
ANISIA,52
ANISSA,189
ANITA,959
ANITHA,6
ANITRA,3
ANIYA,408
ANIYAH,575
A'NIYAH,3
ANIYAH-RAE,4
ANIYAH-ROSE,8
ANIZA,7
ANJA,443
ANJALEE,27
ANJALI,923
ANJANA,81
ANJANI,30
ANJE,3
ANJELI,7
ANJELICA,31
ANJELINA,4
ANJESA,3
ANJIKA,3
ANJLEE,3
ANJLI,15
ANJOLA,20
ANJOLAOLUWA,171
ANJU,9
ANJULI,9
ANJUM,134
ANJUMA,96
ANJUMAN,9
ANKE,3
ANKITA,71
ANMOL,242
ANN,727
ANNA,24,179
ANNA-,3
ANNABEL,9,356
ANNABELL,381
ANNABELLA,1,665
ANNA-BELLA,8
ANNABELLA-ROSE,12
ANNABELLE,11,743
ANNABELLE-ROSE,31
ANNABEL-ROSE,3
ANNABETH,75
ANNAH,37
ANNAIS,9
ANNAIYA,3
ANNAIYAH,4
ANNAKAY,3
ANNALEA,23
ANNALEASE,7
ANNALEE,80
ANNA-LEE,14
ANNALEECE,6
ANNALEESE,14
ANNALEIGH,91
ANNA-LEIGH,68
ANNALEISE,80
ANNALENA,3
ANNA-LENA,3
ANNALESE,57
ANNALIA,5
ANNALIE,40
ANNALIESE,439
ANNALINA,4
ANNALISA,166
ANNA-LISA,3
ANNALISE,2,005
ANNA-LISE,6
ANNALISSE,6
ANNALIYA,3
ANNALIZE,7
ANNA-LOUISE,115
ANNA-LUCIA,11
ANNALYNN,3
ANNALYSE,25
ANNAM,113
ANNAMAE,11
ANNA-MAE,59
ANNA-MAI,7
ANNAMARIA,64
ANNA-MARIA,188
ANNAMARIE,34
ANNA-MARIE,149
ANNAMAY,6
ANNA-MAY,57
ANNANYA,3
ANNAROSE,3
ANNA-ROSE,85
ANNA-SOPHIA,26
ANNASTASIA,56
ANNAYA,88
ANNAYAH,65
ANNAYS,3
ANNE,915
ANNEKA,195
ANNEKE,23
ANNELI,39
ANNELIE,55
ANNELIES,11
ANNELIESE,327
ANNELISE,262
ANNELLE,3
ANNEMARIE,73
ANNE-MARIE,345
ANNES,3
ANNESHA,3
ANNEST,26
ANNETTA,3
ANNETTE,167
ANNI,158
ANNIA,32
ANNIAH,4
ANNICA,3
ANNICE,56
ANNIE,8,364
ANNIE-GRACE,6
ANNIE-LOU,3
ANNIE-LOUISE,7
ANNIE-MAE,105
ANNIE-MAI,13
ANNIE-MARIE,7
ANNIE-MAY,147
ANNIE-RAE,6
ANNIE-ROSE,157
ANNIJA,10
ANNIKA,695
ANNIS,72
ANNISA,32
ANNISE,3
ANNISHA,13
ANNISSA,16
ANNIYA,10
ANNIYAH,289
ANNMARIA,19
ANNMARIE,145
ANN-MARIE,273
ANNMARY,9
ANNORA,12
ANNUM,26
ANNY,14
ANNYA,67
ANNYS,3
ANOKHI,11
ANOLA,4
ANONA,6
ANOOP,23
ANOOSH,6
ANOOSHA,24
ANORA,6
ANOSHA,12
ANOUK,271
ANOUSCHKA,3
ANOUSH,3
ANOUSHA,79
ANOUSHEH,4
ANOUSHKA,708
ANOUSKA,176
ANQI,3
ANSA,84
ANSAH,3
ANSAM,3
ANSHA,9
ANSHARAH,9
ANSHI,18
ANSHIKA,61
ANSHITA,3
ANSHU,4
ANTARA,16
ANTHEA,108
ANTHI,3
ANTHONIA,22
ANTIGONE,56
ANTIGONI,4
ANTOINETTE,201
ANTONELLA,116
ANTONETTE,3
ANTONIA,3,380
ANTONIA-MARIA,10
ANTONIETTA,15
ANTONINA,558
ANTOSIA,3
ANU,27
ANUJA,12
ANUJIN,8
ANUKSHA,3
ANUM,496
ANUOLUWA,21
ANUOLUWAPO,119
ANUREET,29
ANUSH,3
ANUSHA,307
ANUSHKA,560
ANUSHREE,4
ANUSHRI,8
ANVI,115
ANVIKA,27
ANVITA,32
ANVITHA,19
ANWAR,3
ANWEN,603
ANWESHA,4
ANWITA,9
ANWYN,45
ANXHELA,9
ANYA,6,932
ANYAH,35
ANYA-ROSE,9
ANYSHA,3
ANYSIA,6
ANYSSA,3
ANZA,3
ANZAL,13
ANZILA,3
AOIBH,3
AOIBHE,41
AOIBHEANN,65
AOIBHIN,6
AOIBHINN,42
AOIFE,3,692
AOIFE-BELLE,11
AOIFE-ROSE,12
AOIFFE,3
AOKI,4
AOLANI,3
APARNA,24
APHIA,3
APHINA,3
APHRA,86
APHRODITE,10
APISHA,3
APOLLINE,42
APOLLONIA,25
APOLONIA,43
APPHIA,39
APPLE,10
APRIL,3,991
APRIL-LOUISE,3
APRIL-ROSE,39
APRYL,67
APSARA,4
AQEELA,34
AQEELAH,34
AQILA,19
AQILAH,3
AQSA,1,478
AQSAA,6
AQSAH,30
AQUA,3
AQUEELAH,5
AQUILA,8
ARA,37
ARABA,3
ARABEL,19
ARABELLA,4,516
ARABELLA-GRACE,3
ARABELLA-ROSE,32
ARABELLE,110
ARADHANA,22
ARADHYA,46
ARAFA,9
ARAFAH,31
ARAIA,4
ARAIYA,25
ARALIYA,3
ARAMIDE,13
ARAMINTA,197
ARANI,7
ARANTXA,3
ARANYA,4
ARAOLUWA,15
ARATI,3
ARAYA,153
ARAYAH,56
ARBA,3
ARBELLA,3
ARBESA,4
ARCHANA,46
ARCHER,6
ARCHISHA,3
ARCHITA,3
ARCHNA,3
ARDEN,41
ARDITA,6
AREEBA,538
AREEBAH,207
AREEFA,12
AREEHA,12
AREEJ,247
AREEN,83
AREENA,19
AREESA,37
AREESHA,284
AREEYA,3
AREEZA,3
AREFA,8
ARELLA,23
AREN,3
ARENA,10
ARESHA,6
ARETHA,20
ARETI,4
AREYA,22
ARFA,223
ARFAA,3
ARFAH,26
ARHAA,3
ARI,16
ARIA,3,593
ARIAANA,3
ARIADNA,57
ARIADNE,274
ARIADNI,6
ARIA-GRACE,7
ARIAH,249
ARIAH-ROSE,6
ARIA-JADE,4
ARIA-JANE,4
ARIAL,4
ARIAM,51
ARIA-MAE,21
ARIA-MAI,5
ARIA-MAY,4
ARIAN,39
ARIANA,3,327
ARIANAH,6
ARIANA-ROSE,10
ARIANE,285
ARIANNA,1,753
ARIANNAH,4
ARIANNA-ROSE,9
ARIANNE,389
ARIANWEN,110
ARIA-RAE,8
ARIARNA,28
ARIA-ROSE,87
ARIBA,163
ARIBAH,184
ARIBELLA,6
ARIEL,272
ARIELA,102
ARIELE,29
ARIELLA,982
ARIELLA-ROSE,4
ARIELLE,393
ARIEN,3
ARIENNA,3
ARIENNE,15
ARIES,3
ARIETA,3
ARIETTA,19
ARIFA,184
ARIFAH,95
ARIHA,3
ARIHANNA,3
ARIJ,39
ARIJA,9
ARIJIELE,3
ARIKA,7
ARIN,68
ARINA,222
ARINI,4
ARINOLA,6
ARIOLA,3
ARIONA,7
ARISA,99
ARISHA,444
ARISSA,485
ARITA,3
ARIYA,448
ARIYAH,134
ARIYAH-ROSE,3
ARIYANA,96
ARIYANNA,6
ARIZONA,85
ARJIN,12
ARLA,223
ARLA-BELLE,3
ARLANDRIA,5
ARLA-RAE,9
ARLA-ROSE,7
ARLEA,5
ARLENA,4
ARLENE,20
ARLETTE,6
ARLEYA,3
ARLIA,37
ARLIE,8
ARLINDA,16
ARLIYA,3
ARLIYAH,3
ARLO,14
ARMAAN,3
ARMAANI,7
ARMANDA,12
ARMANI,365
ARMANIE,3
ARMARNI,18
ARMEEN,6
ARMELA,34
ARMELLE,3
ARMINA,43
ARMISH,4
ARMITA,16
ARNA,40
ARNELA,4
ARNICA,6
ARNIKA,12
ARNISA,9
ARNYA,11
AROHA,9
AROHI,16
ARONA,4
AROOB,30
AROOBA,10
AROOJ,392
AROOSA,153
AROOSH,103
AROOSHA,6
ARORA,3
AROUGE,3
AROUSA,3
AROUSH,403
ARPAN,4
ARPITA,17
ARRABELLA,67
ARRIA,8
ARRIAH,3
ARRIANA,16
ARRIANNA,9
ARRIANNE,8
ARRIELLA,5
ARRIETTY,89
ARROW,3
ARSEMA,60
ARSH,6
ARSHA,4
ARSHDEEP,6
ARSHEEN,3
ARSHI,33
ARSHIA,88
ARSHIDA,3
ARSHIN,3
ARSHIYA,67
ARSHPREET,42
ARSIEMA,3
ARTA,29
ARTEMIS,227
ARTEMISIA,4
ARTHI,3
ARTI,15
ARTINA,4
ARTIOLA,4
ARUB,32
ARUBA,13
ARUBAH,3
ARUJ,3
ARUNA,37
ARUSA,20
ARUSHA,7
ARUSHI,86
ARVEEN,8
ARWA,473
ARWAA,59
ARWAH,6
ARWEN,726
ARWENNA,3
ARWYN,45
ARYA,1,735
ARYAA,6
ARYA-GRACE,3
ARYAH,4
ARYAHI,3
ARYAM,23
ARYANA,233
ARYANNA,69
ARYA-ROSE,5
ARYELLA,3
ARYIA,17
ARZO,10
ARZOO,175
ARZU,86
ASA,6
ASAL,43
ASANTE,10
ASBAH,21
ASEDA,5
ASEEL,220
ASEES,69
ASEL,18
ASENA,28
ASENAT,7
ASENATH,10
ASEYA,3
ASFA,3
ASFIYA,8
ASHA,1,500
ASHALINA,42
ASHANA,19
ASHANI,46
ASHANTA,4
ASHANTAE,7
ASHANTAY,13
ASHANTE,44
ASHANTI,502
ASHANTIA,4
ASHANTI-LEIGH,3
ASHARNA,6
ASHAYA,9
ASHAYLA,3
ASHBIE,3
ASHDEEP,3
ASHDEN,6
ASHDON,7
ASHEKA,6
ASHER,79
ASHI,3
ASHIA,85
ASHIKA,50
ASHIRA,50
ASHITA,3
ASHIYA,10
ASHLEA,364
ASHLEAH,3
ASHLEE,696
ASHLEEN,79
ASHLEI,8
ASHLEIGH,7,451
ASH-LEIGH,3
ASHLEIGH-ANN,3
ASHLEIGH-ANNE,3
ASHLEIGH-JADE,3
ASHLEIGH-LOUISE,8
ASHLEIGH-MARIE,7
ASHLEIGH-MAY,4
ASHLEIGH-PAIGE,4
ASHLEIGH-ROSE,6
ASHLEY,2,528
ASHLEYNE,3
ASHLI,39
ASHLIE,178
ASHLIEGH,10
ASHLIN,44
ASHLING,53
ASHLY,9
ASHLYN,387
ASHLYNN,52
ASHLYNNE,10
ASHMEEN,3
ASHMEET,30
ASHMI,19
ASHMITA,10
ASHMITHA,8
ASHNA,123
ASHNI,57
ASHPREET,29
ASHRIEL,3
ASHTEN,3
ASHTON,339
ASHTYN,3
ASHVEER,3
ASHVI,3
ASHVIKA,23
ASHVINA,3
ASHVINI,30
ASHWAQ,18
ASHWIKA,7
ASHWINA,9
ASHWINI,58
ASIA,903
ASIAH,36
ASIA'H,5
ASIFA,14
ASIL,4
ASILA,7
ASILAH,3
ASIMA,39
ASIMINA,3
ASIN,4
ASINAT,3
ASIYA,893
ASIYAH,382
ASIYE,6
ASJA,3
ASLI,96
ASMA,1,103
ASMAA,478
ASMAH,23
ASMARA,41
ASMI,14
ASMIN,90
ASMITA,28
ASMITHA,20
ASNA,25
ASPEN,89
ASRA,153
ASRAA,6
ASSIA,98
ASSIATOU,3
ASSISI,3
ASSIYA,9
ASSIYAH,3
ASSMA,3
ASSUMPTA,4
ASSUNTA,3
ASTA,27
ASTALA,4
ASTARA,6
ASTEN,3
ASTER,51
ASTERA,13
ASTHA,12
ASTON,77
ASTRA,37
ASTRID,1,022
ASUKA,3
ASWINI,6
ASYA,319
ATALANTA,40
ATALIA,35
ATALIAH,3
ATALYA,19
ATARA,29
ATARAH,78
ATEEQA,10
ATEEYAH,3
ATENA,6
ATENE,42
ATHALIA,39
ATHALIE,3
ATHANASIA,3
ATHEA,43
ATHELIA,3
ATHENA,1,559
ATHENA-ROSE,11
ATHENE,54
ATHINA,127
ATHIRA,13
ATHIYA,3
ATHULYA,3
ATIA,48
ATIAH,3
ATIFA,73
ATIFAH,15
ATIKA,100
ATIKAH,35
ATINA,3
ATINUKE,32
ATIQA,24
ATIYA,279
ATIYAH,74
ATIYYA,3
ATIYYAH,56
ATLANTA,651
ATLANTIS,23
ATQIYA,4
ATRINA,4
ATTIA,10
ATTICA,3
ATTIYA,24
AUBANY,3
AUBREE,516
AUBREE-ROSE,14
AUBREY,542
AUBREY-ROSE,12
AUBRIE,63
AUDE,3
AUDEN,3
AUDRA,14
AUDREE,3
AUDREY,1,304
AUDREY-ROSE,3
AUDRIE,3
AUDRINA,17
AUGUST,31
AUGUSTA,83
AUGUSTE,114
AUGUSTINA,10
AUGUSTINE,3
AUKSE,49
AULONA,5
AURA,155
AURALIA,7
AURAYA,16
AUREA,10
AUREJA,22
AURELA,16
AURELIA,1,436
AURELIE,113
AURELIJA,6
AURI,3
AURIA,3
AURIANNA,3
AURIEL,6
AURIELLA,15
AURIKA,3
AURIOL,3
AURLA,3
AURORA,2,876
AURORA-BELLE,5
AURORA-GRACE,9
AURORA-JANE,4
AURORA-LEIGH,6
AURORA-MAE,6
AURORA-MAY,3
AURORA-ROSE,58
AUSTEJA,236
AUSTINE,3
AUTUM,16
AUTUMN,3,563
AUTUMN-GRACE,6
AUTUMN-LILY,16
AUTUMN-RAE,3
AUTUMN-ROSE,131
AUTUMN-WILLOW,3
AVA,37,097
AVA-,31
AVAANA,3
AVAANI,162
AVA-ANN,6
AVA-BELLE,13
AVA-BLU,3
AVAEH,3
AVA-ELIZABETH,10
AVA-FAITH,7
AVA-GRACE,606
AVAH,234
AVAH-ROSE,7
AVAIAH,3
AVAIYA,7
AVAIYAH,6
AVA-JADE,21
AVA-JAI,6
AVA-JANE,56
AVA-JAY,3
AVA-JAYNE,30
AVA-JEAN,11
AVA-JO,6
AVA-JUNE,3
AVA-LEA,10
AVALEE,4
AVA-LEE,11
AVA-LEI,3
AVALEIGH,26
AVA-LEIGH,228
AVALEY,3
AVA-LILLIE,19
AVA-LILLY,78
AVA-LILY,162
AVALINA,3
AVALINE,11
AVALON,134
AVA-LOUISE,141
AVALYN,55
AVALYNN,3
AVA-MAE,641
AVA-MAI,234
AVA-MARIA,6
AVA-MARIE,216
AVA-MAY,274
AVAN,3
AVANA,19
AVANGELINE,7
AVANI,514
AVA-NICOLE,10
AVANNA,14
AVANNAH,3
AVA-NOELLE,3
AVANTHIKA,8
AVANTIKA,50
AVA-RAE,116
AVA-RAI,3
AVARNI,19
AVAROSE,3
AVA-ROSE,1,022
AVA-RUBY,3
AVARY,3
AVA-SKYE,3
AVA-SOPHIA,12
AVA-VIOLET,6
AVAYA,122
AVAYAH,68
AVAYA-ROSE,4
AVEAH,16
AVEEN,33
AVELINA,3
AVELINE,64
AVELYN,22
AVEN,13
AVENA,3
AVERIE,49
AVERIL,3
AVERLEY,3
AVERY,308
AVESTA,9
AVEY,3
AVEYA,5
AVEYAH,6
AVI,8
AVIA,81
AVIAH,17
AVIANA,114
AVIANNA,48
AVIARNA,4
AVIE,117
AVIELA,3
AVIELLA,9
AVIGAIL,36
AVIGAYIL,3
AVIKA,23
AVIN,18
AVINA,22
AVIRA,3
AVISHA,6
AVISHI,3
AVITA,3
AVITAL,46
AVIV,3
AVIVA,26
AVIYA,22
AVIYANA,4
AVLEEN,197
AVNEE,3
AVNEET,687
AVNI,370
AVNISH,3
AVNOOR,27
AVREET,27
AVRIL,214
AVY,11
AVYA,7
AVYANNA,6
AWA,168
AWATIF,3
AWEL,76
AWEN,156
AWENA,4
AWIN,7
AWO,38
AWURA,3
AXELLE,25
AYA,1,397
AYAA,11
AYAAH,4
AYAAN,104
AYAANA,294
AYAANAH,11
AYAAT,178
AYAH,1,051
AYAH-NOOR,3
AYAKA,23
AYALA,82
AYAN,294
AYANA,768
AYANAH,45
AYANDA,47
AYANE,15
AYANNA,296
AYANNAH,3
AYANO,3
AYASHA,21
AYAT,677
AYATH,4
AYCA,13
AYCAN,6
AYDA,571
AYDA-GRACE,3
AYDAH,6
AYDA-ROSE,3
AYE,4
AYEASHA,3
AYEESHA,79
AYEISHA,64
AYELA,13
AYELET,26
AYESH,4
AYESHA,5,291
AYESHAH,62
AYESHIA,9
AYET,3
AYEZA,147
AYEZAH,5
AYIA,7
AYIANA,10
AYISHA,347
AYISHAH,43
AYLA,3,367
AYLA-GRACE,16
AYLAH,122
AYLA-JADE,3
AYLA-LOUISE,6
AYLA-MAE,28
AYLA-MAI,3
AYLA-MARIE,3
AYLA-MAY,19
AYLAR,11
AYLA-RAE,8
AYLA-ROSE,45
AYLEEN,22
AYLESHA,3
AYLIN,287
AYLINE,3
AYLISH,27
AYLISHA,12
AYMA,15
AYMAN,162
AYMARA,3
AYMEE,14
AYMEN,42
AYMIE,3
AYMIRA,3
AYNA,3
AYNI,6
AYNOOR,3
AYNSLEY,3
AYNUR,16
AYOBAMI,17
AYODELE,6
AYOKUNMI,6
AYOMIDE,336
AYOMIKUN,40
AYOMIPOSI,7
AYONA,3
AYOOLA,6
AYOOLUWA,10
AYRA,484
AYRAH,61
AYSA,9
AYSE,543
AYSEGUL,29
AYSEL,37
AYSEM,3
AYSENUR,22
AYSHA,2,071
AYSHAH,129
AYSHE,22
AYSHEA,6
AYSHIA,18
AYSIA,75
AYSIMA,5
AYSU,30
AYTEN,6
AYUMI,3
AYUSHI,119
AYUSHMA,3
AYVA,417
AYVAH,47
AYVA-MAE,11
AYVA-ROSE,3
AYVIE,3
AYYAT,3
AYZA,108
AYZAH,47
AZAELIA,6
AZAHLIA,3
AZAL,3
AZALEA,134
AZALIA,21
AZALIAH,7
AZANIA,4
AZARA,37
AZARIA,289
AZARIAH,146
AZARIYAH,5
AZAYA,4
AZAYAH,4
AZBAH,3
AZEALIA,3
AZEEMA,6
AZEEMAH,9
AZEEN,8
AZEEZA,3
AZEEZAH,11
AZEEZAT,13
AZEL,6
AZHAAR,3
AZHAR,6
AZIA,7
AZIMA,19
AZITA,3
AZIZA,186
AZIZAH,62
AZIZE,3
AZKA,105
AZMA,16
AZMEENA,3
AZMIA,3
AZMINA,21
AZRA,442
AZRAA,24
AZRAH,21
AZRIEL,6
AZRYAH,3
AZURA,50
AZWA,9
AZZA,6
AZZAH,4
AZZURRA,23
BAABA,3
BAANI,34
BABETTE,4
BABITA,7
BABY,162
BADE,4
BADRIYA,4
BAE,3
BAHAR,142
BAHARA,16
BAHISHT,3
BAHJA,44
BAILA,18
BAILEA,9
BAILEE,178
BAILEIGH,82
BAILEY,1,693
BAILEY-ANNE,3
BAILEY-GRACE,3
BAILEY-MAE,19
BAILEY-MAI,6
BAILEY-MAY,18
BAILEY-RAE,74
BAILEY-ROSE,14
BAILIE,94
BAILLIE,29
BAILY,3
BAKHTAWAR,26
BALDEEP,8
BALI,15
BALJEET,3
BALJINDER,4
BALJIT,7
BALPREET,12
BALQEES,4
BALQIS,37
BALSAM,3
BAMBI,12
BANA,45
BANAN,3
BANEEN,14
BANEET,6
BANI,44
BANITA,28
BANSARI,3
BANSI,6
BANSRI,3
BANU,16
BAO,13
BARAA,10
BARAKAH,26
BARAKAT,13
BARAN,21
BARBARA,484
BARBORA,76
BAREEHA,3
BAREEN,6
BAREERA,65
BAREERAH,86
BARIN,35
BARIRA,9
BARIRAH,26
BARLEY,11
BARNI,3
BASAK,10
BASMA,125
BASMAH,20
BASMALA,13
BASRA,3
BASSI,7
BASSY,14
BASYA,30
BATHSHEBA,3
BATOOL,123
BATOUL,18
BATSHEVA,111
BATUL,22
BATYA,35
BAVISHA,3
BAVITA,4
BAVLEEN,3
BAVNEET,3
BAY,157
BAYA,20
BAYAAN,3
BAYAN,77
BAYE,18
BAYLA,14
BAYLEA,14
BAYLEE,195
BAYLEIGH,317
BAYLEIGH-MAE,4
BAYLEY,165
BAYLIE,89
BEA,302
BEATA,48
BEATRICE,7,782
BEATRIS,36
BEATRISA,3
BEATRISE,3
BEATRIX,2,345
BEATRIZ,520
BEATTIE,3
BEAU,2,409
BEAU-LILY,7
BEAUTY,4
BEAUX,182
BEBE,165
BECA,323
BECCA,81
BECCI,15
BECKI,53
BECKIE,85
BECKY,984
BEE,30
BEENISH,6
BEGUM,24
BEGW,37
BEHESHTA,10
BEIBHINN,7
BEILA,3
BEILY,3
BEJNA,9
BEKI,3
BEKKI,13
BELA,107
B'ELANNA,3
BELEN,16
BELICIA,13
BELINA,11
BELINAY,50
BELINDA,330
BELIS,3
BELLA,8,711
BELLA-,4
BELLA-ANN,3
BELLA-BEAU,7
BELLA-GRACE,26
BELLA-IVY,3
BELLA-JADE,3
BELLA-LOUISE,63
BELLA-MAE,99
BELLA-MAI,54
BELLA-MARIA,3
BELLA-MARIE,45
BELLA-MAY,59
BELLA-MIA,3
BELLANGE,3
BELLA-RAE,77
BELLA-RENEE,3
BELLAROSE,10
BELLA-ROSE,672
BELLATRIX,32
BELLE,1,731
BELYNDA,3
BENAZIR,3
BENEDETTA,6
BENEDICT,9
BENEDICTA,55
BENEDICTE,45
BENEDITA,8
BENICIA,3
BENIN,4
BENITA,175
BENTE,3
BERAY,3
BERCEM,3
BEREN,78
BERENICE,59
BERENIKA,3
BERFIN,239
BERI,3
BERIL,17
BERIN,3
BERITAN,17
BERIVAN,37
BERNA,6
BERNADETTE,374
BERNADINE,3
BERNICE,267
BERRA,18
BERRI,11
BERRIE,31
BERRIN,6
BERRY,121
BERTA,7
BERTHA,9
BERTIE,3
BERYL,71
BESARTA,5
BESIANA,3
BESS,106
BESSIE,291
BESSY,3
BESTE,3
BETANIA,23
BETEL,3
BETH,6,278
BETHAN,7,737
BETHANE,3
BETHANEE,4
BETHANEY,157
BETHANI,62
BETHANIE,962
BETHANN,3
BETH-ANNE,10
BETHANNEY,3
BETHANNIE,52
BETHANY,41,774
BETHANY-,3
BETHANY-ANN,24
BETHANY-ANNE,28
BETHANY-JADE,3
BETHANY-JANE,16
BETHANY-JAYNE,10
BETHANY-JO,7
BETHANY-LOUISE,21
BETHANY-MAE,6
BETHANY-MAI,3
BETHANY-MARIE,3
BETHANY-MAY,9
BETHANY-PAIGE,3
BETHANY-ROSE,92
BETHEL,208
BETHEN,21
BETHENY,36
BETHIA,109
BETHINN,3
BETHLEHEM,55
BETHNEY,28
BETHONY,6
BETI,31
BETIEL,11
BETRYS,3
BETSAN,192
BETSEY,61
BETSI,124
BETSIE,217
BETSIE-MAE,3
BETSY,3,151
BETSY-BLU,3
BETSY-BO,3
BETSY-LOU,10
BETSY-MAE,22
BETSY-MAY,13
BETSY-RAE,12
BETSY-ROSE,35
BETTE,10
BETTIE,80
BETTINA,44
BETTSIE,3
BETTSY,3
BETTY,1,208
BETTY-LOU,4
BETTY-MAE,3
BETTY-MAY,10
BETTY-ROSE,9
BETUL,46
BEULAH,102
BEVERLEY,292
BEVERLY,79
BEVIN,5
BEXLEY,14
BEYLA,4
BEYONCE,110
BEYZA,107
BEYZANUR,3
BEZAWIT,3
BHADRA,3
BHAIRAVI,3
BHAKTI,60
BHARGAVI,9
BHAVAN,3
BHAVANA,3
BHAVI,4
BHAVIKA,59
BHAVINA,9
BHAVINI,54
BHAVISHA,47
BHAVISHYA,3
BHAVNA,12
BHAVNEET,34
BHAVYA,67
BHOOMI,10
BHUMI,26
BHUMIKA,29
BHUVI,3
BIA,4
BIANCA,1,400
BIANCA-MARIA,3
BIANKA,339
BIBA,110
BIBI,662
BIBIANA,40
BIDDY,3
BIJAL,24
BIJOU,11
BILAN,48
BILGE,4
BILLI,64
BILLIE,2,635
BILLIE-,3
BILLIE-ANN,9
BILLIE-ANNE,3
BILLIE-JADE,7
BILLIE-JANE,3
BILLIE-JAY,8
BILLIE-JEAN,68
BILLIEJO,39
BILLIE-JO,689
BILLIE-JOE,22
BILLIE-LEA,3
BILLIE-LEIGH,8
BILLIE-LOUISE,3
BILLIE-MAE,56
BILLIE-MAI,19
BILLIE-MARIE,9
BILLIE-MAY,26
BILLIE-RAE,53
BILLIE-ROSE,58
BILLI-JO,10
BILLY,20
BILLY-JO,8
BILQEES,16
BILQIS,33
BINA,14
BINAH,3
BINAL,3
BINDI,7
BING,7
BINKY,34
BINTA,116
BINTOU,53
BINTU,14
BIPASHA,6
BIRDIE,17
BIRRAH,3
BISMA,330
BISMAH,254
BISOLA,6
BITA,3
BITANIA,6
BLAIR,68
BLAIRE,31
BLAISE,149
BLAITHIN,7
BLAIZE,35
BLAKE,233
BLAKELY,9
BLANAID,3
BLANCA,73
BLANCHE,34
BLANKA,390
BLAYKE,4
BLAYZE,3
BLAZE,40
BLEN,14
BLENDA,3
BLEONA,33
BLERINA,10
BLERTA,17
BLESSING,738
BLEU,37
BLIMA,26
BLIMI,78
BLINA,3
BLISS,270
BLOSSOM,920
BLOSSOM-ROSE,3
BLOUSEY,8
BLOUSIE,3
BLU,52
BLUBELLE,7
BLU-BELLE,3
BLUE,78
BLUEBELL,348
BLUEBELLE,159
BLUE-BELLE,3
BLYSS,3
BLYTHE,382
BO,607
BOADICEA,18
BOBBI,928
BOBBIE,1,099
BOBBIE-ANN,3
BOBBIE-JADE,3
BOBBIE-JO,114
BOBBIE-LEIGH,45
BOBBIE-MAE,13
BOBBIE-MAY,3
BOBBIE-RAE,7
BOBBIE-ROSE,7
BOBBI-JO,55
BOBBI-LEE,3
BOBBI-LEIGH,16
BOBBI-LOU,3
BOBBI-MAE,9
BOBBI-MARIE,3
BOBBI-ROSE,8
BOBBY,111
BOBBY-JO,9
BODHI,64
BODIE,4
BOE,189
BOGLARKA,16
BOLUWATIFE,113
BONITA,249
BONNEE,3
BONNI,27
BONNIE,4,413
BONNIE-BLU,9
BONNIE-BLUE,14
BONNIE-LEE,9
BONNIE-LEIGH,32
BONNIE-LOU,19
BONNIE-LOUISE,14
BONNIE-MAE,52
BONNIE-MAI,9
BONNIE-MARIE,10
BONNIE-MAY,38
BONNIE-RAE,40
BONNIE-ROSE,67
BONNY,118
BOO,27
BORA,20
BORBALA,3
BOSHRA,3
BOUCHRA,15
BOUDICA,7
BOUDICCA,10
BOUX,22
BOW,183
BOWE,9
BOWIE,23
BOZENA,4
BOZHIDARA,8
BRACHA,78
BRACKEN,112
BRADIE,39
BRADY,18
BRAE,3
BRAELYN,3
BRAIDY,6
BRANDI,42
BRANDIE,12
BRANDY,41
BRANNAGH,4
BRANWEN,111
BRAY,3
BRAYLEIGH,3
BREA,101
